number,name,link,image,position,club,birthplace,height,mv,age
,Semih Dülger,957765,,Goalkeeper,,Mersin,,,55
,Ekrem Ahishalioglu,957766,,midfield,,Rize,,,54
,Cüneyt Ciloglu,957767,,attack,,Ordu,,,49
,Caglar Cakir,957768,,Defender,,Samsun,,,50
,Ömer Bozkurt,957769,,Goalkeeper,,Ordu,,,66
,Altan Atabay,957770,,Defender,,Siirt,,,52
,Semih Bilgin,957771,,Centre-Forward,,Ankara,,,59
,Ufuk Karali,957772,,midfield,,Eskişehir,,,56
,Ibrahim Özcihan,957773,,attack,,Rize,,,52
,Murat Ülgen,957774,,midfield,,Ordu,,,
,Ibrahim Öztürk,957776,,Defender,,Samsun,,,62
4,Can Aksoy,957779,https://img.a.transfermarkt.technology/portrait/big/957779-1662039997.png,Centre-Back,Kusadasispor,İstanbul,,,20
,Ismail Eser,957840,,Right-Back,,Adana,160,,18
,Ibrahim Örenc,958233,,Goalkeeper,,Ordu,,,61
,Sebahattin Oygu,958234,,Goalkeeper,,İstanbul,,,64
,Naci Özen,958237,,attack,,İstanbul,,,59
,Izzet Cetin,958277,,midfield,,Ağrı,,,45
,Kamil Erkek,958280,,Defender,,Adana,,,61
,Erkan Besir,958281,,attack,,Trabzon,,,51
,Mustafa Suat Ercetin,958557,,Defender,,Düzce,,,41
,Ahmet Gürdal,958558,,attack,,Isparta,,,39
,Tamer Aktas,958559,,Goalkeeper,,Zonguldak,,,40
,Turgut Bas,958561,,midfield,,Trabzon,,,40
,Ilhan Gün,958572,,attack,,Antalya,,,47
,Ugur Özkurt,958715,,attack,,Trabzon,,,52
,Senol Demir,958716,,midfield,,Trabzon,,,51
,Murat Babacan,958717,,midfield,,Trabzon,,,53
,Selahattin Aydogdu,958718,,Defender,,Trabzon,,,60
,Abdülkadir Celik,958721,,midfield,,Trabzon,,,52
,Ercan Akkan,958722,,midfield,,Giresun,,,56
,Cem Hakan Özyazici,958723,,midfield,,Trabzon,,,55
,Ibrahim Atasoy,958724,,Defender,,Trabzon,,,56
,Recep Sivrikaya,958725,,Defender,,Trabzon,,,55
,Ahmet Bal,958853,,Defender,,Trabzon,,,54
,Erdogan Celik,959202,,attack,,Bayburt,,,61
,Mustafa Gider,959203,,midfield,,Ankara,,,58
,Zeki Özdemir,959204,,Left Midfield,,Çorum,,,55
,Salih Öztürk,959205,,midfield,,Çorum,,,58
,Hüsamettin Akar,959230,,attack,,Amasya,,,51
,Adem Ünal,959231,,attack,,Amasya,,,55
,Hasan Nalci,959232,,midfield,,Amasya,,,53
,Murat Nazir,959233,,midfield,,Hatay,,,56
,Nadir Karakaya,959234,,attack,,Amasya,,,63
,Ismail Soylu,959235,,Goalkeeper,,Amasya,,,59
,Selim Yarar,959236,,midfield,,Amasya,,,53
,Sefik Döker,959237,,Defender,,Amasya,,,59
,Ismail Bayraktar,959243,,attack,,Ankara,,,54
,Zeki Eserci,959378,,Defender,,Ankara,,,60
,Riza Ulusoy,959421,,Left-Back,,Karabük,,,71
,Muhammet Ali Pala,959528,https://img.a.transfermarkt.technology/portrait/big/959528-1637518002.jpg,Centre-Forward,Yozgatspor 1959 FK,Giresun,,,23
,Özer Vatansever,959529,,attack,Besyüzevler Spor,İstanbul,,,29
,Sercan Kavas,959530,,midfield,,Bolu,,,22
,Burak Geyikci,959531,,Defender,Yalovaspor,Antalya,,,20
,Gökhan Özdemir,959532,,Defender,,Hatay,,,53
,Zafer Uyar,959533,,attack,,Samsun,,,57
,Ismail Demirbas,959534,,Goalkeeper,,Giresun,,,53
,Servet Arslan,959535,,midfield,,Giresun,,,54
,Faruk Atalay,959537,,Defender,,Zonguldak,,,51
,Zeki Yakupoglu,959538,,midfield,,Trabzon,,,54
,Namik Avci,959539,,attack,,Samsun,,,64
,Özcan Türkmen,959540,,attack,,Ordu,,,54
,Burak Erkutlu,959541,,midfield,,İstanbul,,,53
,Nedim Tanriverdi,959542,,Defender,,İstanbul,,,52
,Hasan Malaman,959567,https://img.a.transfermarkt.technology/portrait/big/959567-1643495500.png,Right Winger,Cizre Serhat Spor,Diyarbakır,,,23
,Muammer Emre Celik,959568,https://img.a.transfermarkt.technology/portrait/big/959568-1643494947.png,Right Winger,Cinar Belediyesi Spor,Diyarbakır,,,20
98,Ali Eren Lacin,959569,https://img.a.transfermarkt.technology/portrait/big/959569-1655326773.jpg,Goalkeeper,Serhat Ardahan Spor,Iğdır,190,,24
,Umut Kutlay,959570,https://img.a.transfermarkt.technology/portrait/big/959570-1659393518.png,Defender,Niksar Belediyespor,İstanbul,,,20
,Ali Ekber Özayyildiz,959571,,Central Midfield,Kullar 1975 Spor,İstanbul,,,22
20,Metehan Özden,959590,https://img.a.transfermarkt.technology/portrait/big/959590-1639600642.jpg,Centre-Forward,Ceyhan Spor,Adana,180,,17
50,Sinan Can Ardic,959591,https://img.a.transfermarkt.technology/portrait/big/959591-1639600087.png,Centre-Back,Ceyhan Spor,Adana,180,,18
44,Mustafa Eren Damar,959674,https://img.a.transfermarkt.technology/portrait/big/959674-1647093867.png,Centre-Back,Corum FK,Corum,181,75000,18
,Hasan Alp Altinoluk,959675,https://img.a.transfermarkt.technology/portrait/big/959675-1664109653.png,Right Winger,Eskisehirspor U19,Eskişehir,189,,18
,Emirhan Taze,959747,https://img.a.transfermarkt.technology/portrait/big/959747-1652098045.jpg,Goalkeeper,Arifiye Kalayci Spor,Sakarya,185,,19
,Ercan Yasa,959748,https://img.a.transfermarkt.technology/portrait/big/959748-1638996271.png,Defender,Cilimli Belediyespor,Kocaeli,,,26
,Batuhan Kücük,959749,,Defender,Cilimli Belediyespor,Ankara,,,26
,Adem Colakoglu,959750,https://img.a.transfermarkt.technology/portrait/big/959750-1657055788.png,Centre-Back,Degirmenderespor,Kocaeli,,,25
,Ali Burak Atmaca,959751,,midfield,,Kütahya,,,25
,Okan Turna,959752,,Goalkeeper,Kaynasli Belediyespor,İstanbul,,,22
,Burak Ahmet Simsek,959753,https://img.a.transfermarkt.technology/portrait/big/959753-1638996039.png,midfield,,Zonguldak,,,28
,Mertcan Inan,959754,,Defender,Ordu Gücü FK,İstanbul,,,22
,Yigit Efe Demir,959755,,Right Winger,Cilimli Belediyespor,Düzce,,,19
,Ali Yasin Demir,959807,https://img.a.transfermarkt.technology/portrait/big/959807-1637530140.jpg,Goalkeeper,Cesme Belediyespor,Samsun,,,21
,Atamert Yavuz,959808,https://img.a.transfermarkt.technology/portrait/big/959808-1650760899.png,Defender,Atakum Belediyespor,Samsun,,,25
,Rasit Ilcebaylik,959809,https://img.a.transfermarkt.technology/portrait/big/959809-1637530624.png,Defender,Aydinspor,Aydın,,,22
,Batuhan Dogrukiran,959810,https://img.a.transfermarkt.technology/portrait/big/959810-1637530521.jpg,Centre-Forward,Tire 2021 FK,Manisa,,,20
,Yüksel Öksüz,959963,,Defender,,Balıkesir,,,61
,Riza Alper,959978,,Goalkeeper,,Balıkesir,,,56
,Can Kulusoglu,959981,,Goalkeeper,,İzmir,,,60
,Metin Özdilbudak,959994,,Defender,,İzmir,,,55
,Hasan Hüseyin Yapici,960139,,midfield,,Gaziantep,,,57
,Ergun Yildirim,960140,,Sweeper,,Kirklareli,,,59
,Aziz Özgecer,960141,,attack,,İzmir,,,53
,Hakan Tinas,960143,,Defender,,İstanbul,,,59
,Metin Celikdelen,960158,,midfield,,Tokat,,,60
,Sener Öztürk,960159,,attack,,İzmir,,,53
,Ibrahim Denli,960160,,midfield,,Mardin,,,52
,Bülent Tuncay,960161,,midfield,,Samsun,,,58
,Ali Yüksel Usta,960173,,midfield,,Trabzon,,,55
,Dervis Kilic,960403,,Defender,,Trabzon,,,60
,Burak Cüneyt Isiktan,960431,,Defender,,Adana,,,51
,Mehmet Özdemir,960489,,midfield,,Bursa,,,52
,Murat Sahin,960501,,Goalkeeper,,Ankara,,,55
,Ömer Dogan,960517,,Centre-Back,,Sivas,,,57
,Ali Dogramaci,960753,,Goalkeeper,,Balıkesir,,,
,Günal Tasdemir,960758,,midfield,,Zonguldak,,,63
,Nail Aydogdu,960770,,midfield,,Balıkesir,,,59
,Selcuk Serbest,960771,,attack,,Bursa,,,51
,Cafer Büyükyavuz,960772,,midfield,,Şanlıurfa,,,63
,Mürsel Cetin,960885,,Defender,,Çanakkale,,,52
,Dogan Fidan,960890,,attack,,İzmir,,,57
,Dilek Tuna,960891,,midfield,,İzmir,,,58
,Kamil Dalkara,960892,,Centre-Forward,,Kahramanmaraş,,,58
,Ferit Seren,960893,,midfield,,İzmir,,,52
,Erol Muradoglu,960894,,Defender,,Trabzon,,,58
,Bahtiyar Ücüncü,960897,,Defender,,Çanakkale,,,49
,Yakup Öner,960898,,midfield,,Çanakkale,,,61
,Recep Gündec,960902,,Defender,,İzmir,,,53
,Tamer Kanböre,960903,,attack,,İzmir,,,57
,Zafer Sengün,961312,,midfield,,Kars,,,55
,Veli Güler,961313,,midfield,,İzmir,,,57
,Tamer Bilgetay,961314,,Defender,,Eskişehir,,,59
,Ömer Kazim Saglam,961315,,Defender,,Gaziantep,,,61
,Yusuf Köknar,961601,,Goalkeeper,,İstanbul,,,56
,Salih Demen,961602,,midfield,,Samsun,,,58
,Süleyman Güre,961603,,attack,,İstanbul,,,49
,Gürcan Özcan,961604,,Defender,,İstanbul,,,55
,Islam Hacioglu,961605,,Defender,,Rize,,,56
,Bülent Ufuk Melikoglu,961624,,attack,,Giresun,,,58
,Ergin Demir,961625,,attack,,Eskişehir,,,61
,Erkan Er,961626,,midfield,,İstanbul,,,56
,Yener Akpulat,961627,,Defender,,Rize,,,54
,Ertan Güney,961630,,attack,,Tokat,,,56
,Timur Bair,961658,,Goalkeeper,,Manisa,,,
,Senih Yaban,961693,,Goalkeeper,,Zonguldak,,,60
,Emrullah Alaydin,961825,https://img.a.transfermarkt.technology/portrait/big/961825-1644529102.jpg,Goalkeeper,Catalcaspor Youth,İstanbul,172,,16
,Ibrahim Sircan,961845,,attack,,Antalya,,,50
,Idris Cetin,961854,,Defender,,Bursa,,,55
,Hakan Talip Hatipoglu,961855,,Defender,,Antalya,,,56
,Güngör Özcan,961864,,attack,,Manisa,,,52
,Yavuz Tinaz,961918,,Defender,,Ankara,,,55
,Hayrettin Gümüsdag,961997,,attack,,Ankara,,,57
,Turan Selvi,961998,,midfield,,Ankara,,,55
,Selim Yazici,962000,,Defender,,Rize,,,55
,Ahmet Tanriverdi,962008,,Defender,,Diyarbakır,,,57
,Nedim Göcer,962009,,Defender,,Ankara,,,52
,Abdulkadir Subasi,962017,,Goalkeeper,,Ankara,,,59
,Erol Özbek,962258,,attack,,Bursa,,,56
,Tamer Selvan,962259,,midfield,,İzmir,,,53
,Ertan Tanyel,962260,,Centre-Forward,,Muğla,,,59
,Arif Kilinc,962261,,Goalkeeper,,Denizli,,,59
,Erdal Hanayli,962262,,Goalkeeper,,Denizli,,,58
,Tekin Coban,962271,,attack,,Giresun,,,52
,Biray Alacesme,962272,,Defender,,Muğla,,,52
,Haydar Bulut,962273,,Defender,,Elazığ,,,54
,Hakan Sakirt,962274,,Defender,,Muğla,,,52
,Sabri Korkmaz,962291,,Defender,,İzmir,,,59
,Memduh Vurel,962320,,Defender,,İzmir,,,55
,Ali Günes,962321,,attack,,Gaziantep,,,61
,Sabri Cetin,962542,,Defender,,İzmir,,,58
,Birol Berkem,963046,,midfield,,Samsun,,,58
,Ali Dogan,963080,,Defender,,Gaziantep,,,62
,Yasar Burak Caymaz,963264,,midfield,Hacettepe 1945 SK,İzmir,,,19
,Mustafa Mert Topal,963266,https://img.a.transfermarkt.technology/portrait/big/963266-1638359410.jpeg,Left-Back,Bandirmaspor U19,Trabzon,,,18
,Ferkan Tural,963268,https://img.a.transfermarkt.technology/portrait/big/963268-1638359358.jpeg,Central Midfield,Giresunspor U19,İstanbul,,,18
,Orcun Calli,963321,https://img.a.transfermarkt.technology/portrait/big/963321-1663460693.png,Centre-Back,Kizilcabölükspor,Uşak,,,19
,Eray Aktas,963323,https://img.a.transfermarkt.technology/portrait/big/963323-1662241517.png,Right-Back,Ulubey Belediyespor,Ordu,174,,20
3,Tahir Bölgebasi,963515,,Left-Back,Bergama Belediyespor,İzmir,,25000,20
31,Basar Cakicioglu,963517,https://img.a.transfermarkt.technology/portrait/big/963517-1661527087.jpg,Right-Back,Pazarspor,İstanbul,174,,18
59,Taylan Aksaka,963534,https://img.a.transfermarkt.technology/portrait/big/963534-1663444736.png,Left-Back,Fatsa Belediyespor,Tekirdağ,,,18
,Asim Kaba,963747,,attack,,İstanbul,,,63
,Hasan Saka,964189,,midfield,,İstanbul,,,57
,Ismail Karabulut,964193,,Goalkeeper,,İstanbul,,,54
,Ethem Adlig,964669,,midfield,,İzmir,,,63
,Zafer Koldas,964670,,Defender,,İzmir,,,64
,Necdet Nureddin Yangir,964676,,Right-Back,,İzmir,,,24
,Hasan Babahasan,965373,,attack,,Sakarya,,,61
,Fikret Ünlü,965502,,Goalkeeper,,Afyonkarahisar,,,61
,Mehmet Kunduz,965876,,midfield,,Kırıkkale,,,69
,Erhan Asal,965877,,Sweeper,,Tokat,,,70
,Yalcin Önal,965878,,Goalkeeper,,Trabzon,,,68
,Mehmet Kulaksizoglu,965879,,Goalkeeper,,Trabzon,,,67
,Sükrü Galiboglu,965880,,Defender,,İstanbul,,,
,Burhan Bicaklar,965883,,midfield,,İstanbul,,,77
,Armagan Keskin,965886,,Defender,,Kırıkkale,,,70
,Ziya Isik,965891,,Defender,,İzmir,,,72
7,Mehmet Han Kücük,965901,https://img.a.transfermarkt.technology/portrait/big/965901-1662419714.png,Centre-Forward,Kahramanmarasspor,Ankara,,,17
,Mehmet Sahan,966127,,Right-Back,,Gaziantep,,,64
,Eyüp Develi,966129,,Left Winger,,Ankara,,,67
,Ercan Tunc,966130,,Right-Back,,Kırıkkale,,,69
,Tuncer Canyurt,966131,,Defender,,Sivas,,,67
,Halil Pocar,966132,,Defender,,İstanbul,,,67
,Sahin Güngör,966133,,Centre-Back,,Tunceli,,,66
,Bahattin Mevladi,966134,,Sweeper,,Konya,,,70
,Osman Hicyilmaz,966136,,Centre-Forward,,Kırıkkale,,,65
,Mustafa Bakkal,966155,,Left Winger,,Bilecik,,,64
,Mahmut Yazicioglu,966156,,attack,,Ankara,,,65
,Efe Dogan,966488,https://img.a.transfermarkt.technology/portrait/big/966488-1660903864.jpg,Goalkeeper,Bucaspor 1928 Youth,İzmir,195,,18
28,Taha Yesilbas,967598,https://img.a.transfermarkt.technology/portrait/big/967598-1662678523.jpg,Centre-Forward,Karsiyaka,İstanbul,184,,19
,Fikret Yilmaz,967821,,Goalkeeper,,Adana,,,65
,Cevdet Bilgin,967822,,Goalkeeper,,Antalya,,,63
,Atilla Sarikaya,967947,,midfield,,Ankara,,,59
,Cavit Özlen,968037,,attack,,Manisa,,,57
,Ilhan Altintepe,968427,,attack,,Balıkesir,,,60
,Talip Yeter,968428,,attack,,Gümüşhane,,,59
,Sabri Akgül,968967,,Right-Back,Kizilcabölükspor Youth,Kırıkkale,183,,19
19,Yusuf Bugra Kosal,968992,https://img.a.transfermarkt.technology/portrait/big/968992-1655758060.jpg,Centre-Forward,Ankaraspor,Ankara,186,50000,20
,Davut Kaya,969053,,Defensive Midfield,,İzmir,,,34
,Hamdullah Abic,969054,,Centre-Forward,,Mardin,,,28
,Mertcan Özsoy,969079,,Central Midfield,,Mersin,,,30
,Emre Can Aktas,969080,https://img.a.transfermarkt.technology/portrait/big/969080-1640559169.jpg,Defender,,İstanbul,,,30
,Ramazan Talha Sahin,969082,https://img.a.transfermarkt.technology/portrait/big/969082-1640558680.jpg,Central Midfield,,Giresun,,,30
,Mehmet Ferdi Arabaci,969083,https://img.a.transfermarkt.technology/portrait/big/969083-1640559123.jpg,midfield,,Adana,,,33
,Sarp Doruk Düzgün,969239,,Goalkeeper,Fatih Karagümrük U19,İstanbul,,,19
,Burhan Alici,969392,,midfield,,İzmir,,,34
,Ugur Altingül,969404,,Defender,,Denizli,,,31
,Ali Bingöller,969588,https://img.a.transfermarkt.technology/portrait/big/969588-1662673354.jpg,Left Winger,Afjet Afyonspor,İzmir,177,,18
,Cengiz Demir,969925,,midfield,,Malatya,,,63
,Vedat Erol,969926,,attack,,Giresun,,,
,Kemal Erkin,969930,,Defender,,Giresun,,,63
5,Oguzcan Caliskan,969963,https://img.a.transfermarkt.technology/portrait/big/969963-1663097627.jpg,Centre-Back,Bulvarspor,Aydın,192,,19
,Umut Özuyanik,970196,,Goalkeeper,,İstanbul,,,28
,Mirsat Sancaktar,970197,,midfield,,İstanbul,,,33
,Bugra Bozkurt Bilgin,970233,,Goalkeeper,,Sakarya,,,30
,Hasan Sahin,970298,,Defender,,İstanbul,,,28
,Fatih Kemikler,970300,https://img.a.transfermarkt.technology/portrait/big/970300-1653589738.JPG,midfield,Cesme Belediyespor,Balıkesir,,,35
,Yigit Nizamettin Düzköylü,970301,,Defender,,Samsun,,,30
,Aykut Kuzgun,970304,,midfield,,İzmir,,,31
,Sahin Kaya,970372,,Defender,,Mardin,,,28
,Süha Gündogdu,970380,,midfield,,Konya,,,34
,Emir Ali Agace,970522,,Centre-Forward,Hatayspor U19,Kocaeli,,,17
,Süleyman Kalafatoglu,970544,,Centre-Forward,,Rize,,,59
,Vedat Turan,970547,,midfield,,Trabzon,,,57
,Sedat Karabük,971284,,midfield,,Samsun,,,66
,Erkan Cengiz,971290,,midfield,,İzmir,,,68
,Sedat Sabuncuoglu,971291,,Defender,,İzmir,,,64
,Tugrul Gündes,971605,,Central Midfield,,Elazığ,,,65
,Mustafa Sarigözoglu,971616,,Centre-Forward,Besiktas JK U17,Aydın,185,,17
,Necati Karsici,972357,,midfield,,Bursa,,,65
,Ismail Ertekin,972358,,midfield,,Bursa,,,63
,Murat Güney,972374,,Defender,,İstanbul,,,56
,Ahmet Uludag,972375,,Left-Back,,Bursa,,,66
,Güvenc Kurtar,972575,,attack,,Uşak,,,72
,Metin Kaplan,972682,,midfield,,Sivas,,,62
,Osman Kibar,972683,,midfield,,Ordu,,,61
,Muzaffer Tozlu,973027,,Defender,,Kahramanmaraş,,,60
,Mustafa Akülke,973028,,Defender,,Diyarbakır,,,66
67,Ibrahim Türkoglu,973266,https://img.a.transfermarkt.technology/portrait/big/973266-1647550537.png,Centre-Forward,Bayrampasa Spor,İstanbul,184,,20
28,Mehmet Alp Teke,973417,https://img.a.transfermarkt.technology/portrait/big/973417-1642793608.jpg,Central Midfield,Ceyhan Spor,İstanbul,186,,17
87,Yusuf Nas,973418,https://img.a.transfermarkt.technology/portrait/big/973418-1642797099.jpg,Left Winger,Ceyhan Spor,Adana,178,,19
96,Sergen Akyel,973419,https://img.a.transfermarkt.technology/portrait/big/973419-1642791566.jpg,Central Midfield,Ceyhan Spor,Adana,177,,18
63,Mehmet Emin Ikiz,973425,https://img.a.transfermarkt.technology/portrait/big/973425-1642795582.jpg,Right-Back,Ceyhan Spor,Adana,172,,18
76,Metin Berke Altinisik,973426,https://img.a.transfermarkt.technology/portrait/big/973426-1642796105.jpg,Right Winger,Ceyhan Spor,Adana,180,,19
18,Mert Ali Saman,973643,https://img.a.transfermarkt.technology/portrait/big/973643-1649711685.jpg,Centre-Back,Kardemir Karabükspor,Karabük,186,,17
,Ahmet Yildirim,973660,https://img.a.transfermarkt.technology/portrait/big/973660-1642449946.jpg,Right-Back,Sancaktepe FK Youth,İstanbul,182,,18
,Nuh Samed Tatimli,973662,https://img.a.transfermarkt.technology/portrait/big/973662-1642878627.jpg,Left Winger,Sancaktepe FK Youth,İstanbul,177,,18
,Eyüphan Karakulak,973663,https://img.a.transfermarkt.technology/portrait/big/973663-1642531796.jpg,Centre-Back,Sancaktepe FK Youth,Çankırı,190,,19
,Kadir Caglin,973715,https://img.a.transfermarkt.technology/portrait/big/973715-1642363774.jpg,Centre-Back,Elbistan Spor,Mersin,192,,20
54,Seymen Salih Adali,973937,https://img.a.transfermarkt.technology/portrait/big/973937-1661903284.jpg,Centre-Forward,Sivas Belediye Spor,Sakarya,,,18
,Hüseyin Iclek,973944,https://img.a.transfermarkt.technology/portrait/big/973944-1661810712.png,Centre-Back,Afjet Afyonspor,Afyonkarahisar,,,19
,Faik Aktar,974151,,Centre-Forward,,Aydın,,,79
,Sadik Iscanoglu,974166,,Defender,,İstanbul,,,67
,Hüseyin Yigitkan,974478,,Right Winger,,İzmir,,,60
,Mert Korkmaz,974482,https://img.a.transfermarkt.technology/portrait/big/974482-1656693036.jpg,Goalkeeper,Gaziantep FK U19,Tekirdağ,186,,18
,Mehmet Diner,974672,,Centre-Forward,,Hatay,,,77
,Durak Türkmen,974976,,midfield,,Şanlıurfa,,,58
,Ihsan Karabulut,974979,,midfield,,Şanlıurfa,,,58
,Ismet Kanatli,974980,,attack,,Şanlıurfa,,,58
,Mustafa Yardimci,974981,,Defender,,Şanlıurfa,,,61
,Behzat Koc,975005,,midfield,,Şanlıurfa,,,66
,Nedim Cavci,975021,,Defender,,Şanlıurfa,,,60
,Özcan Ehteman Senem,975226,,Right Winger,,Kayseri,,,
,Salih Akkus,975254,,attack,,Şanlıurfa,,,48
,Selahattin Örcüm,975572,,Centre-Back,,Eskişehir,,,67
,Selahattin Karaduman,975604,,attack,,İstanbul,,,71
33,Efe Sarikaya,975729,https://img.a.transfermarkt.technology/portrait/big/975729-1660677192.png,Centre-Back,Altay SK,İzmir,,50000,16
26,Mücahit Serbest,975860,,Goalkeeper,Istanbulspor,İstanbul,,25000,17
56,Zafer Nas,975868,https://img.a.transfermarkt.technology/portrait/big/975868-1642946921.jpg,Central Midfield,Ceyhan Spor,Adana,178,,17
3,Yusuf Ali Cakir,976131,https://img.a.transfermarkt.technology/portrait/big/976131-1642952141.png,Left-Back,Bursa Yildirim Spor,Bursa,181,,20
,Savas Sakar,976249,,Left Winger,,İstanbul,,,
,Vehbi Gültekin,976250,,attack,,Ankara,,,66
,Nevzat Kulusoglu,976252,,Goalkeeper,,Kayseri,,,75
,Caner Taranci,976263,,attack,,Sakarya,,,75
,Osman Nuri Turhan,976264,,Centre-Back,,Çanakkale,,,71
,Arif Ersagun Özbek,976814,https://img.a.transfermarkt.technology/portrait/big/976814-1643573050.png,Goalkeeper,Eskisehirspor U19,Eskişehir,188,,18
56,Eyüp Ensar Apari,976834,https://img.a.transfermarkt.technology/portrait/big/976834-1643555179.png,Right Winger,Yomra Spor,İstanbul,178,,21
,Basri Kocabasoglu,977170,,Goalkeeper,,Zonguldak,,,57
,Sezgin Nezor,977172,,Goalkeeper,,Trabzon,,,51
,Metin Nezor,977173,,midfield,,Trabzon,,,57
,Metin Ünal,977744,,Right Winger,,Antalya,,,75
,Bülent Albal,978399,,midfield,,İstanbul,,,72
,Aydin Samancilar,978400,,Goalkeeper,,İstanbul,,,76
,Atakan Aksu,978410,,attack,,İstanbul,,,71
,Muzaffer Etcil,978411,,Right Winger,,Manisa,,,72
,Suat Tastan,978413,,midfield,,Samsun,,,68
,Haluk Özgercek,978414,,midfield,,İstanbul,,,69
,Tayfun Kalkavan,978415,,Centre-Back,,İstanbul,,,71
,Suat Köseoglu,978777,,Centre-Forward,,İstanbul,,,67
,Mehmet Ali Cancal,979129,,Defender,,Mardin,,,28
,Savas Erdil,979145,,Defender,,İstanbul,,,31
15,Mustafa Mesutoglu,979171,https://img.a.transfermarkt.technology/portrait/big/979171-1663792013.jpg,Left Winger,Karaman FK,Adana,178,,17
23,Mustafa Arda Mutlu,979221,https://img.a.transfermarkt.technology/portrait/big/979221-1643556366.png,Attacking Midfield,Bursa Yildirim Spor,Ordu,174,,19
45,Ruhi Yildiz,979344,,Left-Back,Sakaryaspor,Sakarya,,25000,19
,Nurullah Solak,979347,,Centre-Back,Corum FK Youth,Çorum,190,,19
,Hayrettin Atasoy,979559,,Defender,,İstanbul,,,60
,Serdar Düzen,979562,,Defender,,Kayseri,,,54
,Hüseyin Karamuz,979567,,midfield,,Trabzon,,,58
,Mustafa Esmeray,979568,,Left Winger,,Kayseri,,,56
,Yücel Sarigül,979569,,Defender,,Kayseri,,,53
,Ilyas Antekin,979571,,Centre-Back,Menemen FK U19,Bursa,,,18
,Muzaffer Cetin,980720,,Left-Back,,Muş,,,84
,Mehmet Ege Seven,980805,,Goalkeeper,Kusadasispor Youth,Aydın,189,,18
,Cetin Ömüris,981463,,Left-Back,,İzmir,,,67
,Ismail Salman,981584,https://img.a.transfermarkt.technology/portrait/big/981584-1644098807.jpg,Centre-Forward,Sancaktepe FK,İstanbul,185,,25
,Baris Dalkiran,981801,,Defensive Midfield,Bursaspor,Edirne,,,18
,Ahmet Tekin,981802,https://img.a.transfermarkt.technology/portrait/big/981802-1644415252.png,Centre-Back,Denizlispor U19,Mardin,187,,19
,Dogukan Tuzcu,981856,https://img.a.transfermarkt.technology/portrait/big/981856-1647094650.png,Left-Back,Göztepe U19,İzmir,175,25000,17
19,Tarik Akcan,981871,https://img.a.transfermarkt.technology/portrait/big/981871-1662487163.jpg,Right Winger,Zonguldak Kömürspor,Zonguldak,180,,19
,Cengiz Uskun,981930,https://img.a.transfermarkt.technology/portrait/big/981930-1651336221.jpg,Left Winger,,Uşak,183,10000,21
99,Ismail Kulet,982204,https://img.a.transfermarkt.technology/portrait/big/982204-1663618114.png,Centre-Forward,Bergama Belediyespor,Çanakkale,,,18
,Anil Yigit Cinar,982344,https://img.a.transfermarkt.technology/portrait/big/982344-1662631843.png,Centre-Back,Eynesil Belediyespor,İstanbul,193,50000,19
4,Ali Osman Döner,983709,https://img.a.transfermarkt.technology/portrait/big/983709-1648674891.jpg,Centre-Back,Elazigspor,Ankara,192,,18
